messages,all_authors,timestamps,money
AFTER EVERYTHING SHE DID TO HIM AND HE WAS PUNISHED INSTEAD... ,Kaholi Zhimomi,6:57:06,0
Amber got uncomfortable looking at the pics lol,Mais Xo,6:57:06,0
O this man will not shut up ,Vim 23,6:57:07,0
amber is good person,Navjot Koreti,6:57:07,0
Let’s go Seannnnnn,Nicolle Fernanda Bermeo Trujillo,6:57:09,0
:red_heart::red_heart:justice for johnny:red_heart::red_heart:,jdlovesyou,6:57:09,0
I feel like the judge doesn't overrule!! it sucks!!,Lisa Brawley,6:57:09,0
You think Johnny is staying at the four seasons! ,Ciao,6:57:09,0
He’s a great witness but her lawyers and the judge want him to keep it simple sadly ,Audrey Huerta,6:57:12,0
Amber's Birthday is Friday April 22,ITcanB,6:57:13,0
PRESSED :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Valid Trxcz,6:57:13,0
THE POOP U MEAN?,Ms. Blue,6:57:13,0
"its so mean to take someoneś drugs away, unacceptable",4given,6:57:14,0
CHAT LOVES YOU AMBER :smiling_face_with_heart_eyes:,This Is England,6:57:15,0
I HATE AMBER SO MUCH!!,Bianca Stocker,6:57:15,0
OBJETAME ESSSSSTA,Key Millán,6:57:15,0
"Amber Heard should be awarded 1 dollar and the two of them should go home, kiss and make up, like adults. :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes: #ANTI-SLAPP :smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses:",Q,6:57:16,0
Narcissists have personality disorder then have emotional capacity of toddlers,R C,6:57:16,0
keep the pics up,Sugarbeet,6:57:17,0
HABIBI,Aqeel Raja,6:57:17,0
"They need new judge JD lawyer should ask Virgnia Court to replace judge; ""A judge must only disqualify his or herself when a party has positively established apprehended bias""",4X4 Studios,6:57:18,0
amber heard.... GUILTY,emily,6:57:18,0
she needs to grow up,Daniel Grimason,6:57:18,0
YES REMOVE THE ABUSIVE EVIDENCE CAUSED By uR CLIENT:face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:,Moose Meat,6:57:18,0
:coat:#Justice4Donnie:coat:,R M ,6:57:19,0
CAPTAIN JAAAAAAAAACK,Mo,6:57:19,0
He looks broken there,Dianne Docherty,6:57:19,0
I was wondering about that finger. he got it in ,Lisa Smith,6:57:19,0
JOHNNY STAY STRONG YOU GOT THIS,Jane Ferreira,6:57:19,0
AMBER TEAM BIG MAD :pouting_face: ,Teddy G Beats,6:57:20,0
I WANNA HUG HIM,Thenia Plousou,6:57:21,0
Mr. Sean giving us some TEAAAAAAA,Sugar Rush,6:57:21,0
HUGS @Lyndsey S xoxo,Kathy Griffith,6:57:21,0
oh don't remove the exhibits now councel,KitKat,6:57:22,0
SHE IS SO WEAK AS ATTORNEY : SHE IS GETTING BULLIED ,Coal Akida,6:57:23,0
Hope Johnny get Justice ,MistieBlue,6:57:23,0
The lawyer scare of this witness :relieved_face::relieved_face:,karol,6:57:24,0
LOL THE TRUTH ALWAYS REVEALS ITSELF AMBER,Life,6:57:24,0
GUYS LIKE THE VIDEO SO IT CAN PUSH THIS LIVESTREAM ON YT TO EXPOSE AMBER!,Sabrina Gendreau,6:57:24,0
UR HONOR THEY ARE CHEATING:loudly_crying_face::loudly_crying_face:,Freedom,6:57:24,0
AMBER HEARD IS THE ABUSER,D Stew,6:57:25,0
AH slandered him,Alana Ronald,6:57:26,0
SEAN GO BESTIES,młodzix naciak,6:57:26,0
Not center of attention = aggression,Aunt Karen,6:57:26,0
She was turning 30 going on bratty 12,Vicki Johnson,6:57:27,0
"Amber Heard has been arrested for DV before - she has a history of being violent. Johnny Depp hasn't and his ex's have said he's not abusive, you don't become abusive randomly.",Madeline Wampler,6:57:27,0
"Dear John, if you do not find justice in this life, then there is a God and he will achieve justice in the hereafter :people_hugging::heart_suit::heart_suit::heart_suit:",Mariam alhashmi,6:57:27,0
LOL,sunshine ghoul,6:57:28,0
Justice for Jonny ,Izzie A. Herrera,6:57:29,0
She has the right to defend herself ,Robert Sole,6:57:29,0
Camera hasn’t gone to Amber in a while ,Theresa Malcolm,6:57:30,0
No comments defending Amber now. those pictures are huge!!! go Bett go,Frenchman,6:57:30,0
She just got hella exposed,Tamiya,6:57:30,0
YES. TEAM JD!,kimberly periat,6:57:30,0
Call 911 somebody need to clean the poopdeck,Sâd Mûsic,6:57:31,0
JUSTICE FOR JOHNNY DEPP :red_heart:,Jossie Peña,6:57:31,0
:red_heart: :red_heart: :red_heart: Justice for Johnny <3<3<3,jennifer cole,6:57:32,0
JUSTICE FOR JHONNY DEP:folded_hands:,💖💙AMOR DE DIOS soy su hija💖💙,6:57:33,0
C'MON SEAN. EXPOSE AMBER,M0xx1e,6:57:33,0
:face_with_rolling_eyes:,patricia woolfolk,6:57:34,0
violent and out of control,Gerald Houia,6:57:34,0
Lock her up,Duppy Hunter,6:57:35,0
Earth Day birthday,The Travelling Soybean,6:57:35,0
"when he gets on the stand, KD can confirm these were from AH.",pepper shake,6:57:36,0
LET HIM TALK ,Instant Karma,6:57:36,0
bro sit down,jaq,6:57:36,0
She will be in the news in the future for crazy stunts if she can't get her head together. Kind of scared that she is in charge of a child. ,D Bloom,6:57:36,0
Sit down,dodgingbullets,6:57:37,0
I remember listening to the tapes of them arguing. She constantly gaslights :neutral_face:,Haley :,6:57:37,0
A lot of young women go thru emotional stuff ,Fallen Star,6:57:37,0
OMFG:flushed_face:,saudia shabazz,6:57:37,0
no chat does not love amber lol ,ube bread,6:57:37,0
What?,TrickShot Fame,6:57:38,0
Now who was abusive.......Amber,R R,6:57:39,0
Good luck,Bellalove,6:57:39,0
:pouting_face::pouting_face::pouting_face:,Paulina Evans-Byington,6:57:39,0
Johnny = :red_heart:,Gia Nunez,6:57:39,0
look how amber is fuming at her,Sam,6:57:39,0
???,mommysboiii,6:57:39,0
REMOVE????,mrzoro105,6:57:39,0
#JUSTICEFORJOHNNYDEPP :raised_fist::raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,Mzz McGuire,6:57:40,0
@SweetDisorder84 thank you so much !!! ,Random Person,6:57:40,0
I'm dead :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Ahmed Saeed Abdul Rahim,6:57:40,0
Johnny has any girlfirend now?,Janus usz,6:57:40,0
Not a fan of the judge,Dan Plays Bass,6:57:40,0
@Kathy Griffith :face_blowing_a_kiss:,Lyndsey S,6:57:41,0
This judge needs to stop ,Kira,6:57:42,0
Are we going to see poop bed?!,Cara Hall,6:57:42,0
Spill Sean spill ,Cammie H,6:57:42,0
"New Coptales&Cocktails Episode With Sean ""Sticks"" Larkin & The BTK Whisperer! Listen Now! https://www.youtube.com/channel/UCUkv...",Nightbot,6:57:43,0
HERE COMES THE POOP,lexie loves wallows,6:57:43,0
alright thank you,Jeffrey Lape,6:57:43,0
Justice for Johnny :heart_suit::heart_suit:,Krissy T,6:57:44,0
She is a control freak ,nahawand نهاوند,6:57:44,0
Good for the judge!!!!,Thesy Surface,6:57:44,0
"HE'S A GUY, AND HE'S COMPLAINING ABOUT SCRATCHES:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",Carole A,6:57:45,0
Team Johnny.,Mr. James,6:57:45,0
The jury will remember.,Mz Liz,6:57:46,0
:red_heart::red_heart:JUSTICE FOR JOHNNY:red_heart::red_heart:,jdlovesyou,6:57:46,0
OF COURSE,Ms. Blue,6:57:47,0
This guy is a fib machine ,Simon Says,6:57:47,0
JUSTICE FOR JOHNNY,Tabitha Peterson,6:57:47,0
Fuerza Johnny :red_heart:,CAROLINA SOTELO,6:57:47,0
There’s no telling where those came from ,Kay P.,6:57:48,0
seannnnn is amazing,sese🍓,6:57:48,0
THE JUDGE ITS KILLING ME. AHHHH,Nin The Frog,6:57:48,0
He’s slipping those in,Fe Dora,6:57:48,0
wtf,Bossazzbia27,6:57:48,0
I hope the evil witch goes to jail and she loose everything...Love Johnny:white_heart::white_heart::white_heart::white_heart:,Ms. B 77,6:57:48,0
When I worked with DMV patients in Alaska I saw many men who were the recipient of an aggressive woman acting out. #MenRvictims2,Sister Neuhope,6:57:49,0
JUSTICE FOR JOHNNY <3,Maatej__,6:57:49,0
is he saying she did or she'll didn't?,Lady Reptilia,6:57:49,0
"En el cumpleaños de Amber en el 2016, tuvieron una pelea y Johnny dijo que ella le había pegado (fue negado porque él no lo vioh",Alejandra Lopez,6:57:49,0
mr. photographer don't know how to answer,Ahmad Israili,6:57:49,0
Good lord—/ lay a dang foundation ,T Jones,6:57:49,0
maybe verbally abusive but I doubt otherwise,Gloria S,6:57:50,0
he's an ex cop. he knows better,Amanda Williams,6:57:50,0
DEMONSSS???????????????,JFQ WARHammer,6:57:50,0
Or she like to fight and then make up..idk ,Toni Montgomery,6:57:51,0
AH JUDGE :pouting_face:,Creature feature,6:57:51,0
Good luck ,Wannabeavamp1re,6:57:51,0
The Valley Girl attorney is such an amateur. ,Paula Scott,6:57:52,0
mans need to HUSH,Toru4,6:57:52,0
"They need new judge JD lawyer should ask Virgnia Court to replace judge; ""A judge must only disqualify his or herself when a party has positively established apprehended bias""",4X4 Studios,6:57:52,0
Wow Johnny looked awful in those pictures :frowning_face:,Dianne Docherty,6:57:53,0
This man :man: will not sit down and let the man talk ,Vim 23,6:57:53,0
she needs to go to jail ,Laura Olsson,6:57:53,0
throw that judge in the trash :wastebasket:,Cynthia Chaira,6:57:53,0
Justice for Johnny,Michael O Rourke,6:57:53,0
Okay judge,Team Acid,6:57:54,0
The judge,Missing my potatoes,6:57:54,0
:thanksdoc:JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE  JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE JUSTICE FOR JD,Faridat Karim,6:57:55,0
THIS MAN NEEDS TO STOPPPPPP,Madalena Medeiros,6:57:55,0
Amber hiding her smirks behind her hair today,R C,6:57:55,0
Again he keeps adding testimony.He knows better,JCA421,6:57:56,0
it's the truth judge,Father Nansii,6:57:56,0
why would the judge say that?!?!?!?!,Marcia Tipiana,6:57:56,0
that judge!!!!:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:,cool foxy,6:57:56,0
WTF THIS JUDGE IS BIASED,Life,6:57:56,0
The jury will strike it but we heard it ,JustDoIt,6:57:57,0
amber's lawyers :fearful_face::fearful_face::fearful_face::fearful_face::fearful_face::fearful_face::anguished_face::anxious_face_with_sweat:,come & take it,6:57:57,0
THIS WITNESS THOUGH,ANDREW MACK,6:57:57,0
bad judge,Daniel Grimason,6:57:58,0
HOW WILL THEY STRIKE IF THEY HEARD IT AHHAHHH,Selina,6:57:59,0
bruhhhhhh,Wassollichsagen ?,6:57:59,0
JOHNNY DEPP IS A GOOD HEARTED MAN ! :sad_but_relieved_face::red_heart::red_heart::red_heart::red_heart::red_heart:,Sea Shells,6:58:00,0
this is a joke let theman talk ,Esme marland,6:58:00,0
take him to jail i am talking about johny,Navjot Koreti,6:58:00,0
Bruh,slurpzzy,6:58:01,0
this guy might be asked to leave it he keeps doing it,Kronikman07,6:58:01,0
"yes, team JD!",Ariunaa Makhbal,6:58:01,0
The judge is OBJECTING FOR THEM :face_with_tears_of_joy: ,Veronica Sawyer,6:58:01,0
Let this man give evidence on the narative,Jazz Capone,6:58:02,0
she sits uncomfortable :face_with_tears_of_joy:,Adriana Rose,6:58:02,0
Too many strikes!!,Leo UK,6:58:02,0
Not a fan of the judge,MistieBlue,6:58:02,0
Pimple ,J D,6:58:03,0
She cut Johnny finger off wow,Tamiya,6:58:03,0
Johnny picture are not doctored ,Broken Halo,6:58:04,0
Justice for Johnny ,Gino,6:58:05,0
LEAVE THE PICS UP,CJ,6:58:06,0
just sit down the guy objecting,Helen Last,6:58:06,0
"Amber didn't have the foresight to document her injuries, Depp did. That's the difference.",Pon,6:58:06,0
T U R D T I M E ,jennifer cole,6:58:06,0
Amber probably smirking at her damage on his face,MNREDHEAD78,6:58:07,0
Strike wtf..,dodgingbullets,6:58:08,0
boy brought evidence that is enough ,Zeenat Patel,6:58:09,0
maybe the judge is its into amber,Zuleyka Torres,6:58:09,0
Now it’s getting exciting ,SH,6:58:10,0
I’m only slightly older than amber and I just know from experience everyone gets mad.,Fallen Star,6:58:10,0
Johnny :heart_suit:,Izzie A. Herrera,6:58:11,0
:dothefive:,G Fer,6:58:11,0
:snowflake::scissors:#Justice4Edward:scissors::snowflake:,R M ,6:58:12,0
this judge :face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose:,Anna Monteiro,6:58:12,0
All the people saying they can’t see anything or the photos are fake from JD are the same that defend the photos from amber.. found the comedians in the chat. :face_with_tears_of_joy:,Neon Nightmare,6:58:13,0
God he cant be stopped lol,June Burns,6:58:13,0
female judge hates men,peekaboots01,6:58:14,0
JUSTICEEE FOR JOHNNY,karol,6:58:14,0
because it was hear say he didn't actually see it happen,Rhonda R,6:58:14,0
Bye Amber. You’re done girl ,Lula,6:58:14,0
"why are people talking abt the ""ppoop bed"" what happend???",MusicBee__,6:58:15,0
She made certain no one was around to see her actions.,R R,6:58:15,0
:pouting_face::pouting_face:,Steph,6:58:15,0
The jury will strike that answer but they will remember it! ,Mikkiduf,6:58:15,0
"@Janus usz Yes, of 2 years. A German Model he met in London",D Bloom,6:58:16,0
ONE DOLLAR :dollar_banknote: FOR AMBER HEARD The price is wrong Bi-atch (#ANTI-SLAPP) ,Q,6:58:16,0
You mean her hatching day ! The harpy,Andrea,6:58:17,0
everytime someone is trying to say what amber did her team object its upheld its awful,Serita Blake,6:58:17,0
the amber lawyer is not good now is afraid ,Emilie Weasley,6:58:18,0
A former police officer should know that. Why does judge have to keep reminding him??,Lucky,6:58:18,0
#DUb for johnny,Anti武士,6:58:18,0
@Carole A I think Depp is complaining about Amber cutting his finger off.,KamranPasha72,6:58:18,0
Amber should learn to hold her licker by the ears.,Victoria Winter,6:58:19,0
Ed…the sketchy men are always called Ed ,Thesy Surface,6:58:19,0
That judgeee arghhhh,✨Jamila ✨,6:58:19,0
Justice for Jhonny Depp!!!! Love Jhonny Depp :heart_suit::flexed_biceps::heart_suit::flexed_biceps::blue_heart:,Kalita Hija del Maiz.,6:58:20,0
I SWEAR IF THIS JUDGE ALLOWS AH:face_with_symbols_on_mouth: to talk but not Johnny's witnesses.,Mina Jdmr,6:58:20,0
Amber :kitchen_knife: Sean,NurRayArt,6:58:20,0
!DIOTS,GdMalans,6:58:21,0
lol Amber colored poooooooo…..,CORNER MARKET PLACE,6:58:21,0
I guess the judge has a point but still JOHNNY DEPP IS INNOCENT,Chloe M,6:58:22,0
what’s up with the freaking JUDGE :)!,Nosi Khaled,6:58:22,0
why because shes being fair? he didnt see it ,Meg,6:58:22,0
RIGGED,mommysboiii,6:58:22,0
since he has not been with that RAT!! i think he looks healthier xx,Wight Queen,6:58:23,0
Justice for Johhny,MagicMatt,6:58:23,0
dirty ex cop,Rainy,6:58:24,0
Attitude ,Joseph Suarez,6:58:25,0
"if hes not there he cant testify, that doesnt make the judge biased",Typsy Writer,6:58:25,0
the jurors will take into account the way this witness is handling his testimony,lupelupelupe,6:58:25,0
JUDGE IS BIAS > BETTER TO GO BACK TO I DONT RECALL ,Coal Akida,6:58:26,0
"John, if you do not find justice in this life, then there is a God and he will achieve justice in the hereafter",Mariam alhashmi,6:58:27,0
NO JUSTICE UNLESS JOHNNY WINS,CatsArePeopleToo,6:58:28,0
THE JUDGE IS AFRAID OF TRUTH,Life,6:58:28,0
poop,The Travelling Soybean,6:58:29,0
id give him a bonus,Angela Pennington,6:58:29,0
If he didn't see it he can't testify to it. That's basic law 101,MrAmc1291,6:58:30,0
Omg she is so rude ,claudia nicaragua,6:58:30,0
DEMON JUDGE ?????????,JFQ WARHammer,6:58:30,0
WOW!!! He should have let her go with the first time she hit him wtf!!!!!!!!!,lthornb1,6:58:31,0
It's frustrating even just seeing her ,Taffy T,6:58:31,0
who is this guy?,fRᏋ𐌀k𐌀𐌕𐌕𐌀Ꮳk 69,6:58:32,0
johny into jail,Navjot Koreti,6:58:32,0
:dothefive::dothefive::dothefive:,Maja Sejdievski,6:58:32,0
:smiling_face_with_halo:AMBER :smiling_face_with_halo:,This Is England,6:58:32,0
With this judge I don’t feel good at all ,Pretty Girl,6:58:33,0
Crooked judge,Leerahs Subliminals,6:58:34,0
JUSTICE FOR JOHNNY DEPP:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Nicolle Fernanda Bermeo Trujillo,6:58:35,0
She struck Mr depp,Daniel Griffin,6:58:36,0
Come on Judge..Be Fair.,Hope,6:58:36,0
New Judge!!!!!,Symone Skeet,6:58:36,0
WHY WERENT THE COPS CALLED!,Nicakatz Z,6:58:37,0
Sooner or later the Judge will come down on this witness for adding hearsay to answers,JCA421,6:58:37,0
@This Is England :fishing_pole::fishing_pole::fishing_pole::face_with_tears_of_joy::face_with_tears_of_joy:,Lyndsey S,6:58:37,0
Justice for Johnny ,Wannabeavamp1re,6:58:38,0
JUSTICE FOR JOHNNY JUSTICE FOR JOHNNY JUSTICE FOR JOHNNY ,cuki,6:58:39,0
His crack pipe,Robert Sole,6:58:39,0
Johnny's winning :pirate_flag::pirate_flag::pirate_flag:,Michelle D,6:58:39,0
She is definitely a violent person ,nahawand نهاوند,6:58:39,0
Johnny looks so handsome :smiling_cat_with_heart_eyes::smiling_cat_with_heart_eyes::smiling_cat_with_heart_eyes::smiling_cat_with_heart_eyes::smiling_cat_with_heart_eyes::smiling_cat_with_heart_eyes:,Kittymay98❤️,6:58:41,0
Judge is true villian is not professional for Judge to be biased to both sides.,4X4 Studios,6:58:41,0
judge got an attitude,Queen of_Mango City,6:58:41,0
AMBER IS A ABUSER LET THE MAN TALK ,Malwolf9,6:58:42,0
THE JUDGE IS BIASED LIKE LET THE WITNESS SPEAK UP,Nin The Frog,6:58:42,0
This is where she hit him ,koreywitabagg,6:58:43,0
 I GOT A JAR OF DIRT ,f1sh321,6:58:43,0
Justice for Johnny ,Rebecca Naylor,6:58:43,0
"One day, Amber is gonna roll up on the wrong one.",Mz Liz,6:58:43,0
JUSTICE FOR JOHNNY DEPP :red_heart:,Jane Ferreira,6:58:44,0
I don’t think he ever deliberately hurt her or try to. He was like trying to get away or out of her way.,Susan Fontaine,6:58:45,0
DROPPED a T U R D on his bed,Tranquillak,6:58:45,0
:red_heart::red_heart:JUSTICE FOR JOHNNY:red_heart::red_heart:,jdlovesyou,6:58:45,0
 Now this is good eyewitness testimony :red_heart::thumbs_up:,CoverGirl,6:58:46,0
:green_heart::green_heart::green_heart::green_heart::green_heart:,courtney ryan,6:58:47,0
Amber to jail,MC .Woodall,6:58:49,0
justice for johny :red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::white_heart::white_heart::white_heart::white_heart::white_heart::white_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,Gd DD,6:58:49,0
justice 4 jonny she lies Amber has done thus in the testimony,Sophie Foster,6:58:49,0
johny gewwint,Fred Dfg,6:58:50,0
@mina jdmr what are you going to do?,AutumnBeauty,6:58:53,0
Johnny looks so sad. Team Johnny all the way,Catch-up,6:58:53,0
Amber is not a good person.,Dee Garr,6:58:54,0
This guy is the library coo ,Simon Says,6:58:54,0
AKAA,GdMalans,6:58:55,0
judge needs a haircut like this guy,Jeffrey Lape,6:58:56,0
judge aint so nice to this guy,Leia 77,6:58:56,0
She is a bit older than Amber- 5 years older I am guessing,D Bloom,6:58:57,0
