messages,all_authors,timestamps,money
"Doctor confidentiality indeed, unless court requests the detail.",Gloria Thornton,4:56:10,0
HAS ANYONE SEEN RUM DIARY?,Instant Karma,4:56:10,0
SHE'S GOOOD,amy hayden,4:56:11,0
"Yep, she gave him one!",Irish Eyes,4:56:11,0
Pretty,Saga Ståby,4:56:13,0
Let’s do a Johnny Depp marathon to give him some higher royalties,Britny,4:56:14,0
:green_heart::green_heart::green_heart::green_heart::green_heart:,yesno,4:56:15,0
She needs to stop fidgeting tho it won’t do good ,Mais Xo,4:56:15,0
#justiceforjohnny,Ambika,4:56:17,0
She’s a great witness. Honest,J D,4:56:18,0
i don`t like this woman she looks like she is drunk ,brown eyed girl,4:56:18,0
NO one will win this one. TOXIC relationship 100%.,Crown Royal,4:56:20,0
she is not hurting the case by being nervous,Nancy E,4:56:20,0
She looks like Dakota Johnson:pleading_face:,Sara Styles,4:56:22,0
she's Johnny's friend!!!,mary marie,4:56:22,0
SHES ON JOHNNYS SIDE,xXChloXx,4:56:23,0
Jessica who's wife are u ?,MOON,4:56:23,0
Dice que fue a la promoción de Londres. No habló con Amber en ese entonces. ,Viridianne VR,4:56:23,0
justice for Johnny xxxx,Emma Hodge,4:56:23,0
Yup @Suzanne,Susan Fontaine,4:56:24,0
Does coke makes you aggressive??or just stoned,nahawand نهاوند,4:56:25,0
"it may be but you up in this chat and watching this so called ""farce""",el light,4:56:25,0
why is this case in Virginia?,Camry3,4:56:27,0
"Guyyssss, Johnny has never denied taking drugs and alcohol!!",Marker songs,4:56:29,0
"If you want to see how crazy Amber is, watch her deposition that is on the Behavior Panel YT channel",D Bloom,4:56:30,0
SHE COULD READ THE WHOLE PHONE BOOK AND MAKE IT SOUND LOVELY,Suzanne Millius,4:56:30,0
GO JOHNNY,haneen🎀💐,4:56:31,0
#justiceforjohnnydepp,Emily Roulett,4:56:33,0
Bring back Issac Baruch!!,mooncake,4:56:34,0
TEAM JOHNNY SWEEP THE LEG :leg:,Will I Am Beau,4:56:34,0
wtf she's not drunk,ok and??,4:56:34,0
"Amber HATED Gina , she hates Gina still talks to Jonny ",Teddy G Beats,4:56:34,0
JOHNNY IS LIKE FINE :wine_glass:,Rhonda R,4:56:35,0
she's Johnny's friend over the years. through people. not as long as Isaac,Ashley Pixie,4:56:36,0
"EXCELLENT CMAN, :hundred_points:%, FOR SURE,, SHE'S WETTEN HERSELF WEAK AT THE KNEES........",Trevor Stewart,4:56:37,0
"Everyone does drugs in hollywood, i hope they bring up ambers drug use with ecstasy, shrooms ect",yh rango,4:56:39,0
traducción?,Nicole Vidali,4:56:39,0
JUSTICE !!For Johnny Deep :pirate_flag::compass::green_heart:,Marcos-player 1.0,4:56:41,0
LOOK AT THE PINNED COMMENT AT THE TOP... SHE IS ON JOHNNY SIDE,MettaData,4:56:41,0
58 old as F,Alisa,4:56:41,0
she's getting some bad anxiety,Whats Good,4:56:41,0
GO JOHNNY!!!,nioni,4:56:42,0
She comes across very honest.,Mrs.G,4:56:42,0
Omg she needs to calm down ,sungirl99,4:56:43,0
So who's side is she on? ,Stick,4:56:43,0
The question should be: Wich Hollywood Star does not take drugs???,Rafaella Caldas,4:56:46,0
JUSTICE FOR JONNY,Abigail Hunt,4:56:49,0
shes capping ,ProdiGames,4:56:49,0
no ones ,Jessica,4:56:49,0
"she can't just stop fidgeting, you can't control it, wtf people get educated",Zeynep Cristiana,4:56:50,0
His gigglimg,The Deathly Halløws ⚯͛,4:56:50,0
:warning::warning:GUYS SHE IS ON JOHNNY'S SIDE THEY HAVE BEEN FRIENDS FOR YEARS:warning::warning:,amy hayden,4:56:50,0
bless her she's half my Age,AGE 41 SUZY,4:56:51,0
HE LOOKS SO GOOD:weary_face:,Lydia Corniea,4:56:51,0
@SaraStyles I think so too!,SweetDreamz,4:56:52,0
. .:leaf_fluttering_in_wind:. .can anyone identify this witness. .her name ?,J Lee,4:56:52,0
Jerry rip:((,Violet Blackmar,4:56:52,0
@blue- T She said she never did coke but saw Depp use it,Sir_Lazi,4:56:53,0
RIP JERRY:red_heart:,Aldene Ygoña,4:56:56,0
coke makes you alert,Rita Moon,4:56:57,0
smile ,młodzix naciak,4:56:58,0
if you listen to their recordings ....she never states you hit me.,Nonya Beeswax,4:56:59,0
"Dice q el equipo de johnny le daba info sobre a dónde iban, qué hacían. Jerry Judge les daba esa info de Johnny",Viridianne VR,4:56:59,0
#Teamjohnny,KongSkullIsland,4:56:59,0
#justiceforCaptainJackSparrow,Saga Ståby,4:56:59,0
I’m just gonna watch from the most unbiased place as possible. ,Kayrock,4:57:00,0
yeaa!! jony smile,LO FI,4:57:03,0
☻☻☻☻☻,Shubham,4:57:04,0
Justice for Johnny ,Ditzy Girl,4:57:04,0
@Stick she’s on Johnny’s ,Ebony,4:57:05,0
"Because of the servers of the paper posted, the article ",Melissa Arnold,4:57:06,0
She needs to relax ,Sarah D,4:57:06,0
@Teddy G Beats how'd u know?,Kellie_N,4:57:07,0
@Nicole Vidali Viridianne está traduciendo,Tito Guerrero,4:57:07,0
She’s so zoey dechanel ,Alina Nicolae,4:57:08,0
That’s smile tho… :red_heart:,Kat Kat,4:57:08,0
Weed makes you aggressive towards food,♿spoons,4:57:08,0
SHES JUST A BIT NERVOUS ,Instant Karma,4:57:08,0
Everybody’s talking about her being nervous I mean she’s admitting to doing drugs in a court of law when you be nervous,Christine Dailey Price,4:57:08,0
:green_heart::green_heart::green_heart::green_heart:Justice for Johnny!!:green_heart::green_heart::green_heart::green_heart:,KittyBang,4:57:09,0
rip jerry ,Haneen,4:57:09,0
AW JOHNNY,plastic taste,4:57:11,0
Who is that ,𝓐ɾιιι× ͜×,4:57:11,0
Don't doubt Heard was violent maybe instigated but think Depp was too.,Blue T,4:57:12,0
JUSTICE FOR JOHNNY!! YOU GOT THIS :)),nioni,4:57:13,0
Shes a friend of Johnnys,Csengi,4:57:13,0
Rip jerry :white_heart:,Lynn Sud,4:57:14,0
NO one will win this one. TOXIC relationship 100%.,Crown Royal,4:57:15,0
She is probably nervous,Truthshoes101,4:57:16,0
#justiceforjohnnydepp,Nisse242,4:57:17,0
WERE THEY EVER LOVERS?,Excellent Cman,4:57:17,0
I love Gino she’s so clear about what she’s saying and very honest and relaxed,Isabella korva,4:57:17,0
JUSTICE FOR JOHNNY,Tilesre,4:57:18,0
Just because someone takes drugs doesn’t make them an abusive.,kelly Baden,4:57:19,0
coke doesn't make u aggressive makes u lovey and opens ur inabitions keeps u awake,MotherBear30,4:57:19,0
JUSTICE FOR JOHNNY!:blue_heart::white_heart::blue_heart::white_heart::blue_heart::white_heart::blue_heart:,tbaby351000,4:57:20,0
Sylph OftheWildWoods this has nothing to do with idolization. It's about justice. And Amber is an abusive person. ,Ninaofthe90s,4:57:20,0
La doctora polo terminaba con esto en un ratito ,Miguel Flor Salcedo,4:57:20,0
is anyone able to explain why she looks towards the left of screen while the person asking questions is on the right,Molly Yates,4:57:20,0
amber will be heard x'D,G.LARIOS,4:57:21,0
he never lost control ffs,Jheremi Panopio,4:57:22,0
Johnny I’m here for you :red_heart: ,Penny Pixie,4:57:22,0
Why is she so nervouse?,mooncake,4:57:23,0
why does she need to chill ,username,4:57:24,0
The smile on his faceeee,Keliyah Jamison,4:57:25,0
Don't be fooled by looks :thinking_face:,Englishrose,4:57:26,0
She looks nervous… I love herrr,Yasameen Haidary,4:57:26,0
coke makes people agressive,@SernaT.D.E,4:57:27,0
RIP JERRY,Nicolle Fernanda Bermeo Trujillo,4:57:28,0
John came along in the cocaine era.,Paula Scott,4:57:28,0
AWWWWWWWWW,Hiii,4:57:29,0
Can’t wait until she spills the tea:grinning_squinting_face:,Pj’s Parlay,4:57:30,0
Awh,Leahava !!,4:57:30,0
@Rhonda R I agree with you sister ,Amanda Smith,4:57:30,0
for people saying she needs to relax you really don't understand how scary a courtroom is ,sophie doggett,4:57:31,0
"Guys, all of these famous people from Hollywood take drugs, what does this prove?",Rafaella Caldas,4:57:33,0
johnny !!!,LO FI,4:57:33,0
Gina Depp's friend,Karen Massey,4:57:34,0
"@911Member MasterKush She looked left, but her right foot twitched... so it cancel out the left look. Sorry.",Tyler Keen,4:57:34,0
Jerry Judge: another one on Johnny's payroll,Melanie Taylor,4:57:34,0
"Johnny has Enablers .... you are not so old, lol",Alisa,4:57:35,0
Kellie :shushing_face::face_with_tears_of_joy:,Teddy G Beats,4:57:37,0
Cuando sale Kunno? ,Andrea De Paula Morales Petit,4:57:37,0
:sad_but_relieved_face:,kenaboss,4:57:37,0
she's upset because she was talking about Jerry...,Violet Blackmar,4:57:38,0
@Crown Royal Toxic relationship but Amber is playing the victim,Scheltz Cervantes,4:57:39,0
Amber takes a stimulant Rx . So? Let the drugs go. This is not news.,Susan Fontaine,4:57:39,0
rip jerry,Pudding4hunny 2824,4:57:41,0
omg johnny's cute smile,m.,4:57:41,0
R.I.P. Gilbert Gottfried,RealStone Cuttr,4:57:42,0
the only drug I need to take is krull,Achaking,4:57:43,0
He looks at the witnesses with so much love and admiration and they are returning it back. :red_heart:,Morgan F,4:57:44,0
Everybody’s talking about her being nervous I mean she’s admitting to doing drugs in a court of law wouldn’t you be nervous,Christine Dailey Price,4:57:45,0
AMBER IS AN ABUSER.,sophia,4:57:45,0
#JUSTICEFORJOHNNY :white_heart::yellow_heart::orange_heart::red_heart::heart_suit:,linda F,4:57:45,0
@Excellent Cman no she’s married,Ebony,4:57:46,0
"we believe in justice and karma,so just for johnny :green_heart:let's go",el light,4:57:46,0
Amber hates her.... ,Ciao,4:57:47,0
Spills what tea?,The Joker,4:57:47,0
"Heck, JD's paying everyone's way",Fromplefeet,4:57:48,0
She is nervous shes allowed to be nervous relax with the accusations,TrickShot Fame,4:57:50,0
who's this lady?,Dan Murray,4:57:51,0
:green_heart::green_heart::green_heart::green_heart::green_heart:,Camille Pulleiro,4:57:51,0
Johnny did her for sure,ITcanB,4:57:52,0
she’s too close to the mic ,Haneen,4:57:52,0
LATINOS PENDIENTE A VIRIDIANNE ELLA ES LA QUE TRADUCE Al ESPAÑOL AQUÍ,Tito Guerrero,4:57:52,0
sara muhammad stop spamming,Maryam Ghazanfari,4:57:52,0
SHES MOVING WAYYY TOO MUCH! VERY FIDGETY ,Albus Dumbledore,4:57:53,0
Espero que Johnny tenga justicia ,Sandrymarr,4:57:53,0
Habla de Jerry. Dice que después de Londres vio a Amber en un viaje a Las Vegas,Viridianne VR,4:57:53,0
"Cocaine can be different in many people. I am OCD and ADD as an adult and Coke did very little for me, calmed me down instead of increased my senses. Like Adderall (never did) on patients.",Gloria Thornton,4:57:53,0
Jerry is dead,The Deathly Halløws ⚯͛,4:57:53,0
Justice for Johnny Depp,Ireri Santoyo,4:57:54,0
looks like johnny is in love with her haha,JulyKiss,4:57:54,0
@Crown Royal...agreed,DevinS Farm,4:57:54,0
:green_heart::green_heart::green_heart::green_heart::green_heart:,Hawa,4:57:55,0
The case is in Virginia because the article by AH was published there,Patricia Alvarez,4:57:56,0
LOL,Excellent Cman,4:57:57,0
JUSTICE !!For Johnny Deep :pirate_flag::compass::green_heart:,Marcos-player 1.0,4:57:57,0
OMG!!!,John Buckley,4:58:00,0
Alerte does not mean agressif ,nahawand نهاوند,4:58:00,0
I Play Games- she just admitted in court dabbling in it herself .,Blue T,4:58:01,0
@mooncake . some people get anxious speaking in public,Do Li,4:58:01,0
Yes she’s nervous but she’s handling it well,Lynn Sud,4:58:01,0
Wow she’s adorable ,Joe N,4:58:02,0
JIIIIS LOOK AT AMBERS FACE,jessica van schalkwyk,4:58:03,0
She sounds like she being careful and respectful ,𝕂𝕖𝕝𝕝𝕚 𝕋𝕙𝕠𝕞𝕒𝕤,4:58:04,0
weed makes you aggressive toward food oml:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Jessica Dingman,4:58:05,0
what's her name ?,Simo Bran,4:58:05,0
QUIEN ES ELLA?,victoria *-*,4:58:05,0
coke doesn't make people aggressive at all :/,mlc,4:58:05,0
Amber the Abuser ,Lillian Matthew,4:58:06,0
It proves too much money leads to drug and alcohol addiction ,Amy Hall,4:58:08,0
:face_in_clouds:,Someone,4:58:08,0
"@molly yates the jury is on the left, so she is talking to the jury ",clara♻️,4:58:11,0
Shes just nervous,Hanna Ollila,4:58:11,0
RIP STEVEWILLDOIT,Beefcake Baer,4:58:11,0
She’s a nervous witness,Denise Johnson,4:58:12,0
@ciao and we hate amber,haneen🎀💐,4:58:13,0
bless her heart,sophie,4:58:13,0
#justiceforjohnnydepp,schooby,4:58:13,0
hi,Najib Afghan,4:58:13,0
Joe Rogans Fault ,Road1104,4:58:15,0
"for those asking why she is nervous... people have stage fright, anxiety, whatever. some people aren't comfortable in from t of cameras let alone for such a serious case",MettaData,4:58:15,0
It’s nerve racking testifying with the world watching ,Melissa Arnold,4:58:15,0
"justice for all, justice for johny",Daytruin ziaos,4:58:16,0
Must not be easy for any of the friends to testify,Truthshoes101,4:58:17,0
She's nervous,Aldene Ygoña,4:58:17,0
"please stop Copystriking people from using this trial, these are pool cameras. not yours.",Callie W311,4:58:18,0
#justiceforjohnny in the comments!:blue_heart::white_heart::blue_heart::white_heart::blue_heart::white_heart:,Suzanne Millius,4:58:20,0
Girl u knew he was gonna ask u this already come on!,sungirl99,4:58:21,0
Bruhhh,Anja Husebo,4:58:22,0
We're all with you Gina (those of us that care about the truth . . . ) - Stay strong,Cyber,4:58:23,0
?,Drache erklärt die Welt,4:58:23,0
LATINOS PENDIENTE A VIRIDIANNE ELLA ES LA QUE TRADUCE Al ESPAÑOL AQUÍ,Tito Guerrero,4:58:24,0
He was smiling at the memory of Jerry. Y'all calm down.,Keliyah Jamison,4:58:24,0
She is obviously not used to being in direct spotlight. Plus any normal person would be nervous in a courtroom. Chill people,Shush_It_,4:58:25,0
She’s like me.. I don’t know dates ,Sponkadonk,4:58:25,0
She blinked !!! She Blinked !!! lying clearly.,Tyler Keen,4:58:25,0
This poor woman,Stephen Reisig,4:58:25,0
is the lawyer that guy from that 70s show? lol lol,0513bobbi,4:58:26,0
jonathan depth ,Connor Mac Nessa,4:58:26,0
Awh bless,Leahava !!,4:58:26,0
JUSTICE FOR JOHNNY :blue_heart::white_heart::blue_heart::white_heart::blue_heart::white_heart::blue_heart::white_heart::blue_heart::white_heart:,tbaby351000,4:58:26,0
awe she's a sweetheart,Pudding4hunny 2824,4:58:27,0
AWWW,Geena jae,4:58:27,0
Sleep well Jerry,Jules JWG,4:58:28,0
"Gina is kinda cute, Why am I sweating :hot_face:",𝐁𝐮𝐥𝐥𝐲 𝐌𝐚𝐠𝐮𝐢𝐫𝐞,4:58:28,0
I’d find it so hard to be up there speaking in front of all those people about a friend ,Mais Xo,4:58:28,0
Aprox en 2012. No recuerda bien. Está pensando. Dice que fue después de que empezaran a salir,Viridianne VR,4:58:29,0
smoke coke always chasing that first hit,Robin Doré,4:58:30,0
all evidence i have heard to include recordings ....AMBER LIED.,Nonya Beeswax,4:58:30,0
a friend of Johnny Depp,Paola Flores,4:58:30,0
I MEAN DID SHE HAVE AN AFFAIR WITH JOHNNY,Excellent Cman,4:58:31,0
go girl :red_heart::smiling_face_with_sunglasses:,młodzix naciak,4:58:32,0
Why she’s sooo nervous it doesn’t sit right w me,Levi Ackerman,4:58:32,0
She’s Johnny’s friend and she isn’t a bad person ,terika,4:58:32,0
I Agree @Crown Royal,AGE 41 SUZY,4:58:32,0
YOU GO JOHNNY,Nicolle Fernanda Bermeo Trujillo,4:58:33,0
PEOPLE READ THE PINNED COMMENT!!!!!,Haneen,4:58:34,0
she's a friend of johnny,Camille Pulleiro,4:58:35,0
She is nervous and confusing herself,D Bloom,4:58:35,0
I'm crying so much I wish Johnny didn't have to go through this :loudly_crying_face:,Emily Roulett,4:58:36,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Margarita,4:58:36,0
she is too nervous :grimacing_face::grimacing_face::grimacing_face::grimacing_face:,The Thinker,4:58:37,0
people not good with math,Tommy Bounds,4:58:37,0
I feel bad for her she’s soooooo nervois,Sumi6745,4:58:38,0
"exactly. a courtroom is very stressful and puts so much pressure on your shoulders, especially when you are one of the witnesses, having all this pressure of doing good, you guys dont even know.",alexe,4:58:38,0
I would be nervous too ,Fluffy,4:58:39,0
"I believe her, and I know she’s nervous, but she’s a poor choice for a witness",mooncake,4:58:39,0
Justicia a Juan de Dios Pantoja ,Andrea De Paula Morales Petit,4:58:39,0
some of you peeps saying she needs to chill have never been in court. it's a whole different experience when you are in the stand,E B,4:58:39,0
Bruh......,Kimchi Icecream,4:58:39,0
rambling,@SernaT.D.E,4:58:40,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Syma K,4:58:40,0
Oh poor thing is soooo nervous ,Morgan F,4:58:41,0
it's fine to not remember ,Lord Have Mercy,4:58:41,0
Johnny looks like he’s very happy that she is taking the stand ,Isabella korva,4:58:41,0
Who is she?,Berry Hill,4:58:41,0
But has she ever seen Heard put on makeup?,UnderAgeDave420,4:58:42,0
captain jack !!!!,LO FI,4:58:44,0
"Go Gina, so lovely person :red_heart:",lizxloreley,4:58:44,0
Ok thanks ,nahawand نهاوند,4:58:46,0
I'm not the only one bad with dates,ANDREW MACK,4:58:46,0
how amber is focussing Gina to make her more nervous. narcisst,Kathrin Fischer,4:58:46,0
she just doesn't know what to say,Estefania Mendoza,4:58:47,0
I could never be able to do that o would forget everything and like pass out:rolling_on_the_floor_laughing:,Lydia Corniea,4:58:48,0
aw shes so nervous,Ula,4:58:49,0
what’s her full name?,ninasxajna,4:58:49,0
she’s nervous but she’s strong!!,Fatou Dieng,4:58:49,0
shut up with the fidgeting stuff she's just talking omg ,Hero,4:58:50,0
"I would like to know all the critics, have you been to court?!?",mymaryjane5,4:58:52,0
"it's natural to be nervous in court ,she's lovely classy",Lucy T,4:58:52,0
Addi pins up top who is on the stand :thumbs_up::thumbs_up:,Pj’s Parlay,4:58:52,0
Why marry a man who is so terrible and toxic,Jackie Smith,4:58:53,0
THEY. DIDN'T. HAVE. AN. AFFAIR,ok and??,4:58:53,0
Ah bless her,Mercedes Edwards,4:58:54,0
she blinked so she is lying? some of you are exaggerating :skull:,Zeenat Patel,4:58:54,0
Ding bat...,A F,4:58:54,0
Gina has nothing on Amber WoW!!!!,Dan Girard,4:58:54,0
Johnny,Saga Ståby,4:58:54,0
Bruh...,Drache erklärt die Welt,4:58:55,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,·Boba·,4:58:58,0
She should have been more prepared either way,sungirl99,4:58:59,0
THATS ME I FORGET A WHOLE EPI OF MY LIFE ,Geena jae,4:59:00,0
